pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
EU	RU	4	42950001	43000000	0.0124268517263917	39
EU	RU	4	43000001	43050000	0.0199690190243297	36
EU	RU	4	43050001	43100000	0.0392047953875666	37
EU	RU	4	43100001	43150000	0.0040650801199464	79
EU	RU	4	43150001	43200000	0.01076159170084	46
EU	RU	4	43200001	43250000	0.0052406392990026	48
EU	RU	4	43250001	43300000	0.0178564335443695	61
EU	RU	4	43300001	43350000	0.0006485849344554	45
EU	RU	4	43350001	43400000	0.0004943424540648	54
EU	RU	4	43400001	43450000	-0.0030882069108418	79
EU	RU	4	43450001	43500000	-0.0049027655986489	62
EU	RU	4	43500001	43550000	0.0064464576789158	54
EU	RU	4	43550001	43600000	-0.0027788027627775	35
EU	RU	4	43600001	43650000	-0.0025683055043631	51
EU	RU	4	43650001	43700000	0.0138156841889872	53
EU	RU	4	43700001	43750000	0.0198025044472171	16
EU	RU	4	43750001	43800000	0.0090312137926129	17
EU	RU	4	43800001	43850000	0.007266739324181	21
EU	RU	4	43850001	43900000	-0.0190507553131807	18
EU	RU	4	43900001	43950000	0.0369070236232177	33
EU	RU	4	43950001	44000000	0.0905066526021239	24
EU	RU	4	44000001	44050000	-0.0025962823086728	13
EU	RU	4	44050001	44100000	0.0248593665037403	34
EU	RU	4	44100001	44150000	-0.0009785565085814	43
EU	RU	4	44150001	44200000	0.0093925714036281	30
EU	RU	4	44200001	44250000	0.0080854297429794	28
EU	RU	4	44250001	44300000	0.0664447282536453	19
EU	RU	4	44300001	44350000	0.0132930663380463	19
EU	RU	4	44350001	44400000	-0.0310058214357494	16
EU	RU	4	44400001	44450000	-0.0056162885287874	11
EU	RU	4	44450001	44500000	0.0108396218721634	25
EU	RU	4	44500001	44550000	0.0221342101431152	55
EU	RU	4	44550001	44600000	0.0195050375118736	46
EU	RU	4	44600001	44650000	0.004123405615591	31
EU	RU	4	44650001	44700000	-0.0199811722238855	37
EU	RU	4	44700001	44750000	0.0015789240882435	55
EU	RU	4	44750001	44800000	0.0046950290121155	56
EU	RU	4	44800001	44850000	0.0192866727252542	57
EU	RU	4	44850001	44900000	0.013451189972574	51
EU	RU	4	44900001	44950000	0.022046152949022	51
EU	RU	4	44950001	45000000	0.0074162049538973	59
EU	RU	4	45000001	45050000	0.0184989687042972	48
EU	RU	4	45050001	45100000	0.0152793043620219	52
EU	RU	4	45100001	45150000	0.0148694049339092	67
EU	RU	4	45150001	45200000	0.0087497272689632	66
EU	RU	4	45200001	45250000	0.0114993180507536	46
EU	RU	4	45250001	45300000	0.0099064770741136	42
EU	RU	4	45300001	45350000	0.0087892631707144	81
EU	RU	4	45350001	45400000	-0.0032928786255064	69
EU	RU	4	45400001	45450000	0.0081576790911353	52
EU	RU	4	45450001	45500000	0.0032750267453027	49
EU	RU	4	45500001	45550000	-0.0119465646049048	57
EU	RU	4	45550001	45600000	0.0184460379672059	37
EU	RU	4	45600001	45650000	0.0177649716073649	42
EU	RU	4	45650001	45700000	0.0072024405686857	28
EU	RU	4	45700001	45750000	0.0018069894328751	53
EU	RU	4	45750001	45800000	0.0169643035062088	44
EU	RU	4	45800001	45850000	-0.0040662766763691	44
EU	RU	4	45850001	45900000	0.0158059786438496	48
EU	RU	4	45900001	45950000	0.0043050856892088	51
EU	RU	4	45950001	46000000	-0.0099196262547664	47
EU	RU	4	46000001	46050000	-0.0192093782572125	42
EU	RU	4	46050001	46100000	-0.0167651418219823	33
EU	RU	4	46100001	46150000	-0.0109420984173689	46
EU	RU	4	46150001	46200000	-0.0186985520686709	30
EU	RU	4	46200001	46250000	0.0016530516799764	22
EU	RU	4	46250001	46300000	0.0128237704609289	26
EU	RU	4	46300001	46350000	0.0171272730102287	30
EU	RU	4	46350001	46400000	-0.0039721284164223	28
EU	RU	4	46400001	46450000	0.0076145485313911	31
EU	RU	4	46450001	46500000	0.0091636654477716	40
EU	RU	4	46500001	46550000	-0.0067114179849757	58
EU	RU	4	46550001	46600000	-0.0046675760972903	39
EU	RU	4	46600001	46650000	-0.0041151051013014	47
EU	RU	4	46650001	46700000	-0.0114626655893009	38
EU	RU	4	46700001	46750000	0.0075675443246758	67
EU	RU	4	46750001	46800000	0.0082484758679417	35
EU	RU	4	46800001	46850000	0.0008828488061643	21
EU	RU	4	46850001	46900000	-0.013497706546178	49
EU	RU	4	46900001	46950000	-0.0032604768322035	12
EU	RU	4	46950001	47000000	-0.0006750625303711	19
EU	RU	4	47000001	47050000	0.0092721412194118	38
EU	RU	4	47050001	47100000	0.0121527819339661	51
EU	RU	4	47100001	47150000	0.0031856405667422	47
EU	RU	4	47150001	47200000	0.0053642269364646	39
EU	RU	4	47200001	47250000	-0.0067255842251839	19
EU	RU	4	47250001	47300000	0.0179732922182303	29
EU	RU	4	47300001	47350000	0.0462770707012593	30
EU	RU	4	47350001	47400000	0.006143135375864	62
EU	RU	4	47400001	47450000	-0.0085946735288141	77
EU	RU	4	47450001	47500000	0.0136940831872784	57
EU	RU	4	47500001	47550000	-0.0068583695358504	45
EU	RU	4	47550001	47600000	-0.001436150997587	37
EU	RU	4	47600001	47650000	0.0202612629397689	35
EU	RU	4	47650001	47700000	0.0064742862407864	44
EU	RU	4	47700001	47750000	0.0044196709638297	54
EU	RU	4	47750001	47800000	0.0130175177399727	80
EU	RU	4	47800001	47850000	0.018498964986535	59
EU	RU	4	47850001	47900000	0.0170297997283181	80
EU	RU	4	47900001	47950000	-0.0030867861676633	94
EU	RU	4	47950001	48000000	0.0024460530593507	86
EU	RU	4	48000001	48050000	-0.0022603648141967	87
EU	RU	4	48050001	48100000	0.0010841466312002	49
EU	RU	4	48100001	48150000	0.0175618237893015	50
EU	RU	4	48150001	48200000	0.0066561189190128	45
EU	RU	4	48200001	48250000	-0.0026579441148921	40
EU	RU	4	48250001	48300000	-0.0018165501176392	60
EU	RU	4	48300001	48350000	0.0182999987024686	55
EU	RU	4	48350001	48400000	0.0030555779964018	41
EU	RU	4	48400001	48450000	0.0112701777298672	38
EU	RU	4	48450001	48500000	0.0081103772322662	44
EU	RU	4	48500001	48550000	0.0150585107874059	65
EU	RU	4	48550001	48600000	-0.0157316664415845	49
EU	RU	4	48600001	48650000	0.0068663614438198	47
EU	RU	4	48650001	48700000	0.0475337857825602	44
EU	RU	4	48700001	48750000	0.0052892464654637	44
EU	RU	4	48750001	48800000	-0.0015185654398273	29
EU	RU	4	48800001	48850000	0.0060893767924903	37
EU	RU	4	48850001	48900000	-0.0044122105377498	63
EU	RU	4	48900001	48950000	0.0201806126439805	58
EU	RU	4	48950001	49000000	0.0020998199362062	54
EU	RU	4	49000001	49050000	0.01398382251287	46
EU	RU	4	49050001	49100000	0.0018496440310392	60
EU	RU	4	49100001	49150000	0.0093916076537858	81
EU	RU	4	49150001	49200000	-0.0045439446101184	43
EU	RU	4	49200001	49250000	-0.0055139865141223	21
EU	RU	4	49250001	49300000	0.011616640277418	33
EU	RU	4	49300001	49350000	-0.0007829122941384	28
EU	RU	4	49350001	49400000	0.0017243277755927	49
EU	RU	4	49400001	49450000	-0.0011945499050912	45
EU	RU	4	49450001	49500000	-0.0002978271497813	50
EU	RU	4	49500001	49550000	0.0021817279637712	73
EU	RU	4	49550001	49600000	0.0125142596294437	53
EU	RU	4	49600001	49650000	-0.0008803548928278	57
EU	RU	4	49650001	49700000	0.0073130474298587	36
EU	RU	4	49700001	49750000	-0.0019601926423826	45
EU	RU	4	49750001	49800000	-0.0086952236299158	116
EU	RU	4	49800001	49850000	0.0081686635201423	61
EU	RU	4	49850001	49900000	0.0035475718519128	32
EU	RU	4	49900001	49950000	0.0011949100062898	52
EU	RU	4	49950001	50000000	0.0012233119578883	41
EU	RU	4	50000001	50050000	-0.0066401118155485	25
EU	RU	4	50050001	50100000	0.0056454653264766	35
EU	RU	4	50100001	50150000	0.0024006665582829	69
EU	RU	4	50150001	50200000	-0.0018265113042962	80
EU	RU	4	50200001	50250000	0.0120302500569631	38
EU	RU	4	50250001	50300000	0.0027246435237792	51
EU	RU	4	50300001	50350000	0.0006176976305941	45
EU	RU	4	50350001	50400000	0.0114235532238708	48
EU	RU	4	50400001	50450000	0.0017163368771702	60
EU	RU	4	50450001	50500000	0.0160917334409589	69
EU	RU	4	50500001	50550000	0.0022160564063512	66
EU	RU	4	50550001	50600000	0.007759562448802	62
EU	RU	4	50600001	50650000	2.2783441292625965e-05	67
EU	RU	4	50650001	50700000	0.0128385154218339	47
EU	RU	4	50700001	50750000	-0.0146592629557193	60
EU	RU	4	50750001	50800000	-0.0128829520000002	34
EU	RU	4	50800001	50850000	0.0508542770657754	24
EU	RU	4	50850001	50900000	-0.0075818990791482	24
EU	RU	4	50900001	50950000	0.0191094931187009	19
EU	RU	4	50950001	51000000	-0.0075309218929064	50
EU	RU	4	51000001	51050000	0.0036480459816787	64
EU	RU	4	51050001	51100000	0.0131280715207911	80
EU	RU	4	51100001	51150000	0.0062216383455761	61
EU	RU	4	51150001	51200000	0.0059745066815521	75
EU	RU	4	51200001	51250000	-0.0063789869195535	76
EU	RU	4	51250001	51300000	0.006734022374905	84
EU	RU	4	51300001	51350000	-0.0044040271489343	81
EU	RU	4	51350001	51400000	-0.0075595732419081	55
EU	RU	4	51400001	51450000	-0.0061238415132699	69
EU	RU	4	51450001	51500000	0.0033877448413729	80
EU	RU	4	51500001	51550000	-0.0062509814869671	57
EU	RU	4	51550001	51600000	-0.0014718279299536	73
EU	RU	4	51600001	51650000	-0.0082603285800334	80
EU	RU	4	51650001	51700000	0.004834659248059	100
EU	RU	4	51700001	51750000	-0.006067189941839	84
EU	RU	4	51750001	51800000	0.0161295845301316	53
EU	RU	4	51800001	51850000	-0.0003760181013757	101
EU	RU	4	51850001	51900000	-0.0095043590315031	89
EU	RU	4	51900001	51950000	0.0028437661117318	76
EU	RU	4	51950001	52000000	0.005701684570517	80
EU	RU	4	52000001	52050000	0.004335533386705	71
EU	RU	4	52050001	52100000	0.0025380808359869	55
EU	RU	4	52100001	52150000	-0.0008703375334208	54
EU	RU	4	52150001	52200000	-0.0006390959501272	53
EU	RU	4	52200001	52250000	0.0093857219440501	46
EU	RU	4	52250001	52300000	-0.0144889104000049	48
EU	RU	4	52300001	52350000	-0.0072764154514307	52
EU	RU	4	52350001	52400000	0.0213977419000385	60
EU	RU	4	52400001	52450000	-0.0036410894417822	69
EU	RU	4	52450001	52500000	0.005959615715722	52
EU	RU	4	52500001	52550000	0.009174491868899	82
EU	RU	4	52550001	52600000	0.0099646658845132	70
EU	RU	4	52600001	52650000	7.060127194700721e-05	71
EU	RU	4	52650001	52700000	-0.0034075494854902	87
EU	RU	4	52700001	52750000	0.0040665710964879	86
EU	RU	4	52750001	52800000	0.0193239856011879	54
EU	RU	4	52800001	52850000	0.0150631235269862	48
EU	RU	4	52850001	52900000	-0.0002951185457776	52
EU	RU	4	52900001	52950000	-0.0090492565697143	43
EU	RU	4	52950001	53000000	0.0003576054475906	53
EU	RU	4	53000001	53050000	0.0089876968767689	51
EU	RU	4	53050001	53100000	0.0022412624991188	67
EU	RU	4	53100001	53150000	-0.00096077841257	43
EU	RU	4	53150001	53200000	-0.0086900789616039	67
EU	RU	4	53200001	53250000	-5.147412250177559e-05	46
EU	RU	4	53250001	53300000	0.0144380204901556	52
EU	RU	4	53300001	53350000	-0.0029739749374136	69
EU	RU	4	53350001	53400000	-0.0047056108187259	100
EU	RU	4	53400001	53450000	0.0003213883725926	70
EU	RU	4	53450001	53500000	0.0060286008671812	93
EU	RU	4	53500001	53550000	-0.0038088605409222	98
EU	RU	4	53550001	53600000	0.0057802160277232	94
EU	RU	4	53600001	53650000	-0.002376893719546	86
EU	RU	4	53650001	53700000	0.0185238368620467	104
EU	RU	4	53700001	53750000	0.0036999325000928	83
EU	RU	4	53750001	53800000	-0.0036240282797537	89
EU	RU	4	53800001	53850000	0.0125243646987733	54
EU	RU	4	53850001	53900000	-0.0120467570453137	48
EU	RU	4	53900001	53950000	0.0022168510731033	79
EU	RU	4	53950001	54000000	-0.0022748710683581	87
EU	RU	4	54000001	54050000	-0.0133427966027292	78
EU	RU	4	54050001	54100000	0.0031762021482087	62
EU	RU	4	54100001	54150000	0.00342976662239	65
EU	RU	4	54150001	54200000	0.0004283640120043	66
EU	RU	4	54200001	54250000	0.0020009010497334	93
EU	RU	4	54250001	54300000	-0.0064734366442397	94
EU	RU	4	54300001	54350000	-0.0055872559459899	61
EU	RU	4	54350001	54400000	0.0080172332895914	69
EU	RU	4	54400001	54450000	0.0003062004228857	69
EU	RU	4	54450001	54500000	0.0074179816414281	66
EU	RU	4	54500001	54550000	-0.0136391466095488	44
EU	RU	4	54550001	54600000	-0.0045501308251013	34
EU	RU	4	54600001	54650000	0.0221579262118713	35
EU	RU	4	54650001	54700000	0.0071799303534295	64
EU	RU	4	54700001	54750000	-0.0027715087296425	78
EU	RU	4	54750001	54800000	0.0082560618174118	75
EU	RU	4	54800001	54850000	-0.0130956576562207	56
EU	RU	4	54850001	54900000	-0.005188176480179	95
EU	RU	4	54900001	54950000	0.0246318112129021	65
EU	RU	4	54950001	55000000	0.0031510654798467	85
EU	RU	4	55000001	55050000	0.0031391726817596	75
EU	RU	4	55050001	55100000	-0.0004598765113641	74
EU	RU	4	55100001	55150000	0.003542338968082	75
EU	RU	4	55150001	55200000	0.0043754898918749	83
EU	RU	4	55200001	55250000	0.0137430334592688	74
EU	RU	4	55250001	55300000	0.0117824165666991	69
EU	RU	4	55300001	55350000	-0.0047559360809643	83
EU	RU	4	55350001	55400000	-0.0069205361638458	76
EU	RU	4	55400001	55450000	0.0025178643767719	106
EU	RU	4	55450001	55500000	-0.0158538083584032	69
EU	RU	4	55500001	55550000	-0.0062590736542022	73
EU	RU	4	55550001	55600000	0.0007235629710519	79
EU	RU	4	55600001	55650000	0.0013060650976234	62
EU	RU	4	55650001	55700000	0.0041783558700335	74
EU	RU	4	55700001	55750000	-0.0029944994941786	79
EU	RU	4	55750001	55800000	-0.0027862812050472	79
EU	RU	4	55800001	55850000	0.0021504787500132	89
EU	RU	4	55850001	55900000	0.0019915443821453	91
EU	RU	4	55900001	55950000	0.0002067436670677	99
EU	RU	4	55950001	56000000	0.0067157075847062	110
EU	RU	4	56000001	56050000	0.0007297973675177	72
EU	RU	4	56050001	56100000	-0.0060455641868125	91
EU	RU	4	56100001	56150000	0.0154266086763762	84
EU	RU	4	56150001	56200000	-0.0029730345328107	80
EU	RU	4	56200001	56250000	0.0180677021199375	94
EU	RU	4	56250001	56300000	0.0078202335760018	82
EU	RU	4	56300001	56350000	-0.0148646268404511	99
EU	RU	4	56350001	56400000	-0.0113028490530592	98
EU	RU	4	56400001	56450000	0.0053282103952385	114
EU	RU	4	56450001	56500000	-0.0022769160518971	99
EU	RU	4	56500001	56550000	-0.0037019541700539	92
EU	RU	4	56550001	56600000	-0.0039490261168324	77
EU	RU	4	56600001	56650000	0.002072224967867	102
EU	RU	4	56650001	56700000	-0.0058447643977642	71
EU	RU	4	56700001	56750000	0.0004739935911497	79
EU	RU	4	56750001	56800000	-0.0026872567843303	113
EU	RU	4	56800001	56850000	0.0002436788560526	70
EU	RU	4	56850001	56900000	0.0044094831986598	79
EU	RU	4	56900001	56950000	0.0249555900764573	34
EU	RU	4	56950001	57000000	0.0300500308796842	31
EU	RU	4	57000001	57050000	0.0089849456899476	32
EU	RU	4	57050001	57100000	0.0039461682140943	43
EU	RU	4	57100001	57150000	0.0153053884811784	60
EU	RU	4	57150001	57200000	0.018473412881588	45
EU	RU	4	57200001	57250000	0.0045843525727786	53
EU	RU	4	57250001	57300000	-0.0042050913701545	51
EU	RU	4	57300001	57350000	-0.0085251754039073	66
EU	RU	4	57350001	57400000	0.0044291053805476	93
EU	RU	4	57400001	57450000	0.0089191052621859	57
EU	RU	4	57450001	57500000	0.02151734615842	50
EU	RU	4	57500001	57550000	0.0037765352262016	53
EU	RU	4	57550001	57600000	0.0069730802365585	81
EU	RU	4	57600001	57650000	0.0099234632497191	103
EU	RU	4	57650001	57700000	0.0041136081349427	89
EU	RU	4	57700001	57750000	0.0009631572897396	93
EU	RU	4	57750001	57800000	0.0108961788486426	63
EU	RU	4	57800001	57850000	-0.0041436517551723	47
EU	RU	4	57850001	57900000	0.0053032415470727	38
EU	RU	4	57900001	57950000	0.0003016401644701	85
EU	RU	4	57950001	58000000	0.0118876060931428	123
EU	RU	4	58000001	58050000	0.0046405784577056	106
EU	RU	4	58050001	58100000	0.0124777906714282	74
EU	RU	4	58100001	58150000	0.0119602766534421	67
EU	RU	4	58150001	58200000	0.0074463452803295	62
EU	RU	4	58200001	58250000	0.005243926512647	59
EU	RU	4	58250001	58300000	-0.0062097870041063	52
EU	RU	4	58300001	58350000	0.0094863874291026	49
EU	RU	4	58350001	58400000	0.002170313751299	58
EU	RU	4	58400001	58450000	0.0048469675884126	79
EU	RU	4	58450001	58500000	0.0056049025838385	56
EU	RU	4	58500001	58550000	0.0046086735724959	86
EU	RU	4	58550001	58600000	-0.0037522294128683	93
EU	RU	4	58600001	58650000	-0.0035423903221515	86
EU	RU	4	58650001	58700000	0.0008698913727856	74
EU	RU	4	58700001	58750000	0.0019145769502585	99
EU	RU	4	58750001	58800000	0.0102018947872536	87
EU	RU	4	58800001	58850000	-0.00905101430663	54
EU	RU	4	58850001	58900000	0.0134802518075651	24
EU	RU	4	58900001	58950000	-0.0001419105116909	80
EU	RU	4	58950001	59000000	0.0078004297988853	103
EU	RU	4	59000001	59050000	0.0038420818367601	56
EU	RU	4	59050001	59100000	-0.0040856164265607	55
EU	RU	4	59100001	59150000	-0.0022430903698282	56
EU	RU	4	59150001	59200000	0.0001262742702747	51
EU	RU	4	59200001	59250000	0.0038236265700189	56
EU	RU	4	59250001	59300000	-0.001086248104659	43
EU	RU	4	59300001	59350000	0.0090852452366197	67
EU	RU	4	59350001	59400000	0.0033986703810018	63
EU	RU	4	59400001	59450000	0.0008209864490236	94
EU	RU	4	59450001	59500000	0.0154226603474166	96
EU	RU	4	59500001	59550000	0.0037265842797645	60
EU	RU	4	59550001	59600000	0.0001670792791917	93
EU	RU	4	59600001	59650000	-0.0070440151058324	57
EU	RU	4	59650001	59700000	0.0049924100121871	58
EU	RU	4	59700001	59750000	-0.0045483518669384	94
EU	RU	4	59750001	59800000	-0.0069651955672571	105
EU	RU	4	59800001	59850000	0.0064064713623331	112
EU	RU	4	59850001	59900000	0.0131402944357827	114
EU	RU	4	59900001	59950000	-0.0031911996249214	122
EU	RU	4	59950001	60000000	-0.0005636038783961	101
EU	RU	4	60000001	60050000	0.005496389758739	104
EU	RU	4	60050001	60100000	0.0109574561408676	136
EU	RU	4	60100001	60150000	0.0032031444451561	153
EU	RU	4	60150001	60200000	0.0127411476919907	126
EU	RU	4	60200001	60250000	-9.236048184146816e-05	109
EU	RU	4	60250001	60300000	0.0128572418777177	48
EU	RU	4	60300001	60350000	-0.0023937631812743	63
EU	RU	4	60350001	60400000	-0.007146613845474	81
EU	RU	4	60400001	60450000	-0.0073212676336539	101
EU	RU	4	60450001	60500000	-0.00334337179159	69
EU	RU	4	60500001	60550000	-0.0074880862333941	44
EU	RU	4	60550001	60600000	-0.0026530028328519	52
EU	RU	4	60600001	60650000	0.0195283535340487	58
EU	RU	4	60650001	60700000	0.006113488282169	41
EU	RU	4	60700001	60750000	0.0115649264057512	51
EU	RU	4	60750001	60800000	-0.005074450626159	85
EU	RU	4	60800001	60850000	0.0106009934988616	87
EU	RU	4	60850001	60900000	-0.0111138187558151	109
EU	RU	4	60900001	60950000	-0.0070766419799545	109
EU	RU	4	60950001	61000000	-0.0061939667790131	79
EU	RU	4	61000001	61050000	-0.0177565684659059	59
EU	RU	4	61050001	61100000	-0.0085089459847636	87
EU	RU	4	61100001	61150000	3.0619103006046807e-06	74
EU	RU	4	61150001	61200000	0.0105157274125917	54
EU	RU	4	61200001	61250000	0.0013979938969243	64
EU	RU	4	61250001	61300000	-0.003095266512418	81
EU	RU	4	61300001	61350000	-0.0062571992932735	94
EU	RU	4	61350001	61400000	0.0184912077375351	56
EU	RU	4	61400001	61450000	0.0207326804415979	34
EU	RU	4	61450001	61500000	-0.0022816411021686	41
EU	RU	4	61500001	61550000	-0.006386937449549	85
EU	RU	4	61550001	61600000	0.012110812502591	95
EU	RU	4	61600001	61650000	-0.006983571280423	58
EU	RU	4	61650001	61700000	0.0031815289794097	119
EU	RU	4	61700001	61750000	0.0201100628548465	83
EU	RU	4	61750001	61800000	0.0163799507179665	64
EU	RU	4	61800001	61850000	0.0077328625670286	86
EU	RU	4	61850001	61900000	-0.0069715003293749	79
EU	RU	4	61900001	61950000	0.0060789421919759	89
EU	RU	4	61950001	62000000	0.0106622248890324	116
EU	RU	4	62000001	62050000	-0.007795585619345	140
EU	RU	4	62050001	62100000	0.0049233702557653	95
EU	RU	4	62100001	62150000	0.0091106654111791	68
EU	RU	4	62150001	62200000	-0.0001467876766553	74
EU	RU	4	62200001	62250000	0.0103873154756579	63
EU	RU	4	62250001	62300000	-0.0033247731062315	90
EU	RU	4	62300001	62350000	-0.006009655966815	90
EU	RU	4	62350001	62400000	0.006994134372017	94
EU	RU	4	62400001	62450000	0.008617185393314	95
EU	RU	4	62450001	62500000	-0.0038854204460894	74
EU	RU	4	62500001	62550000	-0.0042938809480425	124
EU	RU	4	62550001	62600000	-0.0011788055256524	98
EU	RU	4	62600001	62650000	-0.0048798635663064	52
EU	RU	4	62650001	62700000	0.0206296267479631	62
EU	RU	4	62700001	62750000	0.0034761332553071	31
EU	RU	4	62750001	62800000	0.0085852206577503	48
EU	RU	4	62800001	62850000	0.0106027882084608	71
EU	RU	4	62850001	62900000	-0.0083310279053504	57
EU	RU	4	62900001	62950000	0.0006141867708292	63
EU	RU	4	62950001	63000000	0.0040257399724106	73
EU	RU	4	63000001	63050000	0.0191270730675069	101
EU	RU	4	63050001	63100000	0.0043879437722447	75
EU	RU	4	63100001	63150000	-0.0081101250381961	53
EU	RU	4	63150001	63200000	0.009530756160706	64
EU	RU	4	63200001	63250000	0.0011976350313416	33
EU	RU	4	63250001	63300000	0.0067248440842068	46
EU	RU	4	63300001	63350000	-0.0006969857839829	55
EU	RU	4	63350001	63400000	-0.0006957884220161	66
EU	RU	4	63400001	63450000	0.0163061974248858	57
EU	RU	4	63450001	63500000	-0.0059451953884138	53
EU	RU	4	63500001	63550000	0.0650730677151089	45
EU	RU	4	63550001	63600000	0.012434037218371	77
EU	RU	4	63600001	63650000	0.0102501259939565	108
EU	RU	4	63650001	63700000	-0.0164710025687466	78
EU	RU	4	63700001	63750000	0.003270568923303	86
EU	RU	4	63750001	63800000	-0.0054801879447092	79
EU	RU	4	63800001	63850000	0.0023721336302716	68
EU	RU	4	63850001	63900000	0.0101184275261749	68
EU	RU	4	63900001	63950000	-0.0055900368589595	82
EU	RU	4	63950001	64000000	-0.0080506739404564	105
EU	RU	4	64000001	64050000	-0.0021090493201702	107
