pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
RU	3	16150001	16200000	0.5228758169934641	1	80	153	0
EU	3	16150001	16200000	0.4842767295597484	1	693	1431	0
RU	3	16200001	16250000	0.4030226700251889	3	160	397	62
EU	3	16200001	16250000	0.358956440717447	3	1541	4293	0
EU	3	16250001	16300000	0.308862786972771	8	3471	11238	210
RU	3	16250001	16300000	0.302	8	302	1000	224
EU	3	16300001	16350000	0.4003228410008071	7	3968	9912	105
RU	3	16300001	16350000	0.4588377723970944	7	379	826	245
EU	3	16350001	16400000	0.4198462613556953	5	3004	7155	0
RU	3	16350001	16400000	0.3929236499068901	5	211	537	228
EU	3	16400001	16450000	0.3066620079198695	6	2633	8586	0
RU	3	16400001	16450000	0.3447251114413076	6	232	673	245
EU	3	16450001	16500000	0.4056737588652482	5	2860	7050	105
RU	3	16450001	16500000	0.3940298507462687	5	264	670	95
EU	3	16500001	16550000	0.2670725883476599	6	2237	8376	210
RU	3	16500001	16550000	0.2617370892018779	6	223	852	66
RU	3	16550001	16600000	0.3494809688581315	5	202	578	187
EU	3	16550001	16600000	0.3636617749825297	5	2602	7155	0
RU	3	16600001	16650000	0.5260663507109005	2	111	211	95
EU	3	16600001	16650000	0.4918389553862894	2	1356	2757	105
RU	3	16650001	16700000	0.3056426332288401	7	195	638	433
EU	3	16650001	16700000	0.3122850890903407	7	2997	9597	420
RU	3	16700001	16750000	0.3970701619121048	10	515	1297	233
EU	3	16700001	16750000	0.3117916226680746	10	4429	14205	105
RU	3	16750001	16800000	0.3852459016393442	2	94	244	62
EU	3	16750001	16800000	0.3249909321726514	2	896	2757	105
RU	3	16800001	16850000	0.4462809917355372	4	162	363	249
EU	3	16800001	16850000	0.4802585604472397	4	2749	5724	0
EU	3	16850001	16900000	0.3798627002288329	9	4814	12673	206
RU	3	16850001	16900000	0.3519924098671727	9	371	1054	323
EU	3	16900001	16950000	0.4556949117976955	7	4469	9807	210
RU	3	16900001	16950000	0.4829931972789115	7	355	735	336
EU	3	16950001	17000000	0.4888359322385121	14	9436	19303	731
RU	3	16950001	17000000	0.5191163976210705	14	611	1177	965
RU	3	17000001	17050000	0.4788961038961039	8	295	616	608
EU	3	17000001	17050000	0.4885104824681864	8	5336	10923	525
RU	3	17050001	17100000	0.3489736070381232	6	238	682	236
EU	3	17050001	17100000	0.3496895893027698	6	2929	8376	210
RU	3	17100001	17150000	0.4565217391304347	5	189	414	351
EU	3	17100001	17150000	0.4918238993710692	5	3519	7155	0
RU	3	17150001	17200000	0.4968814968814969	9	478	962	415
EU	3	17150001	17200000	0.4975925487410214	9	6304	12669	210
EU	3	17200001	17250000	0.4747713824636901	20	13239	27885	735
RU	3	17200001	17250000	0.477751756440281	20	1020	2135	925
EU	3	17250001	17300000	0.4532626357649876	17	10600	23386	941
RU	3	17250001	17300000	0.4223397224058162	17	639	1513	1088
RU	3	17300001	17350000	0.4536015574302401	33	1398	3082	1967
EU	3	17300001	17350000	0.4580640950329613	33	21054	45963	1260
EU	3	17350001	17400000	0.4754964539007092	20	13409	28200	420
RU	3	17350001	17400000	0.471976401179941	20	1120	2373	687
EU	3	17400001	17450000	0.4750176224240162	17	11456	24117	210
RU	3	17400001	17450000	0.4788273615635179	17	882	1842	759
EU	3	17450001	17500000	0.4709350312463153	24	15976	33924	420
RU	3	17450001	17500000	0.4792643346556076	24	1329	2773	899
RU	3	17500001	17550000	0.345489443378119	8	360	1042	182
EU	3	17500001	17550000	0.3730782669461914	8	4271	11448	0
RU	3	17550001	17600000	0.4820559610705596	28	1585	3288	996
EU	3	17550001	17600000	0.4482277774960702	28	17679	39442	626
EU	3	17600001	17650000	0.4545577267051399	21	13469	29631	420
RU	3	17600001	17650000	0.434516523867809	21	1065	2451	762
RU	3	17650001	17700000	0.4191723727299791	31	1408	3359	1384
EU	3	17650001	17700000	0.4355489342195737	31	19003	43630	731
EU	3	17700001	17750000	0.4245620202730415	36	21738	51201	315
RU	3	17700001	17750000	0.4236751911415766	36	1607	3793	1715
EU	3	17750001	17800000	0.4317120424186805	35	21169	49035	1050
RU	3	17750001	17800000	0.4460567823343848	35	1414	3170	2185
RU	3	17800001	17850000	0.408972503617945	28	1413	3455	829
EU	3	17800001	17850000	0.4181799838579499	28	16580	39648	420
RU	3	17850001	17900000	0.442630820931349	36	1844	4166	1342
EU	3	17850001	17900000	0.4386264242709498	36	22366	50991	525
EU	3	17900001	17950000	0.4077171888783611	66	37437	91821	2625
RU	3	17900001	17950000	0.3996129656507015	66	2478	6201	3897
EU	3	17950001	18000000	0.4328185183800157	96	57870	133705	3671
RU	3	17950001	18000000	0.4252614312077096	96	4148	9754	4934
RU	3	18000001	18050000	0.398921832884097	56	2664	6678	1890
EU	3	18000001	18050000	0.418127102141972	56	33068	79086	1050
RU	3	18050001	18100000	0.4004421016833872	51	2355	5881	1922
EU	3	18050001	18100000	0.4201279959844397	51	30132	71721	1260
EU	3	18100001	18150000	0.40895591724321	43	24649	60273	1260
RU	3	18100001	18150000	0.3902596009440034	43	1819	4661	1918
EU	3	18150001	18200000	0.3884513451345134	57	31073	79992	1575
RU	3	18150001	18200000	0.3888641425389755	57	2619	6735	1986
RU	3	18200001	18250000	0.3818359375	62	2346	6144	3342
EU	3	18200001	18250000	0.3886780225884095	62	33588	86416	2306
RU	3	18250001	18300000	0.4270124940692709	58	2700	6323	2551
EU	3	18250001	18300000	0.4392676410111183	58	35676	81217	1781
RU	3	18300001	18350000	0.4177816141562365	77	3872	9268	2513
EU	3	18300001	18350000	0.4222798642346643	77	45909	108717	1470
EU	3	18350001	18400000	0.4170310169229977	55	32430	77764	941
RU	3	18350001	18400000	0.385297108818829	55	2652	6883	1532
EU	3	18400001	18450000	0.443997916201533	57	35796	80622	945
RU	3	18400001	18450000	0.4530744336569579	57	3080	6798	1923
RU	3	18450001	18500000	0.4169906526594424	98	5041	12089	2905
EU	3	18450001	18500000	0.4176253229601189	98	57867	138562	1676
EU	3	18500001	18550000	0.4258194290429894	55	33024	77554	1151
RU	3	18500001	18550000	0.4270355731225296	55	2701	6325	2090
EU	3	18550001	18600000	0.4418133501723367	54	33584	76014	1260
RU	3	18550001	18600000	0.4486207941800545	54	2960	6598	1664
RU	3	18600001	18650000	0.4375332270069112	37	1646	3762	1899
EU	3	18600001	18650000	0.4428676670156256	37	22844	51582	1365
EU	3	18650001	18700000	0.4220257959772707	47	28074	66522	735
RU	3	18650001	18700000	0.4256117163779246	47	2383	5599	1592
RU	3	18700001	18750000	0.4073159438184905	53	2639	6479	1630
EU	3	18700001	18750000	0.4286627256750279	53	32196	75108	735
RU	3	18750001	18800000	0.3964510332434861	82	3530	8904	3642
EU	3	18750001	18800000	0.4097110546246822	82	47388	115662	1680
EU	3	18800001	18850000	0.4186081502716229	90	52861	126278	2512
RU	3	18800001	18850000	0.4108195584325511	90	3554	8651	5119
RU	3	18850001	18900000	0.4182436742504784	79	3934	9406	2681
EU	3	18850001	18900000	0.4291794240974024	79	47799	111373	1676
RU	3	18900001	18950000	0.391595426923473	84	3802	9709	3143
EU	3	18900001	18950000	0.3966449619247323	84	46722	117793	2411
RU	3	18950001	19000000	0.3892414190943178	59	2699	6934	2093
EU	3	18950001	19000000	0.3898913921334635	59	32345	82959	1470
RU	3	19000001	19050000	0.4053378559314469	96	4541	11203	3485
EU	3	19000001	19050000	0.4057908926395095	96	54938	135385	1991
RU	3	19050001	19100000	0.34757973126113	49	2147	6177	1320
EU	3	19050001	19100000	0.3913972940788247	49	27280	69699	420
RU	3	19100001	19150000	0.3954283272804956	71	3702	9362	1501
EU	3	19100001	19150000	0.4149536056329623	71	41724	100551	1050
EU	3	19150001	19200000	0.4156919513607411	61	35895	86350	941
RU	3	19150001	19200000	0.4132172423636883	61	2895	7006	2327
EU	3	19200001	19250000	0.4245047416556984	42	25157	59262	840
RU	3	19200001	19250000	0.4242485374218277	42	2103	4957	1469
RU	3	19250001	19300000	0.3791535501923749	75	3252	8577	2898
EU	3	19250001	19300000	0.3831025713478383	75	40674	106170	1155
EU	3	19300001	19350000	0.4023493420665581	72	41034	101986	1046
RU	3	19300001	19350000	0.3795673076923077	72	3158	8320	2696
EU	3	19350001	19400000	0.3848728946542525	61	33111	86031	1260
RU	3	19350001	19400000	0.3641517662450937	61	2505	6879	2454
EU	3	19400001	19450000	0.4007890906305064	37	20926	52212	735
RU	3	19400001	19450000	0.4066972724817715	37	1506	3703	1958
EU	3	19450001	19500000	0.405757874015748	52	29682	73152	1260
RU	3	19450001	19500000	0.3730762427029895	52	2109	5653	2303
RU	3	19500001	19550000	0.4	75	2998	7495	3980
EU	3	19500001	19550000	0.4203770862209733	75	44280	105334	1991
RU	3	19550001	19600000	0.44173166044987	88	3908	8847	4617
EU	3	19550001	19600000	0.4278634136798259	88	52489	122677	3251
EU	3	19600001	19650000	0.3887394940259631	67	36863	94827	1050
RU	3	19600001	19650000	0.3916382252559727	67	3213	8204	2047
EU	3	19650001	19700000	0.4071968197152315	45	25710	63139	1256
RU	3	19650001	19700000	0.4322834645669291	45	2196	5080	1805
RU	3	19700001	19750000	0.4093544646308465	52	2118	5174	2782
EU	3	19700001	19750000	0.4107113565531193	52	30046	73156	1256
EU	3	19750001	19800000	0.4201147999555171	83	49111	116899	1874
RU	3	19750001	19800000	0.4146113019044645	83	3984	9609	3090
EU	3	19800001	19850000	0.4196110451306413	57	33918	80832	735
RU	3	19800001	19850000	0.4233543041276661	57	2759	6517	2204
EU	3	19850001	19900000	0.4089725177089165	58	33602	82162	836
RU	3	19850001	19900000	0.3871350229731732	58	2612	6747	2127
RU	3	19900001	19950000	0.3737168926625269	69	2949	7891	2666
EU	3	19900001	19950000	0.3980714841988769	69	38847	97588	1151
EU	3	19950001	20000000	0.4398691618609104	63	38595	87742	2411
RU	3	19950001	20000000	0.4719053051911009	63	3309	7012	2627
EU	3	20000001	20050000	0.4060269288309467	50	28497	70185	1365
RU	3	20000001	20050000	0.3824956336114885	50	1971	5153	2497
RU	3	20050001	20100000	0.4046150049358341	76	3279	8104	3524
EU	3	20050001	20100000	0.3996159946573169	76	43083	107811	945
RU	3	20100001	20150000	0.3857493857493858	73	3140	8140	3029
EU	3	20100001	20150000	0.4011305997599411	73	41440	103308	1155
RU	3	20150001	20200000	0.4081386949193354	66	3390	8306	1792
EU	3	20150001	20200000	0.4000428265524625	66	37364	93400	1046
RU	3	20200001	20250000	0.4167343623070674	45	2052	4924	1961
EU	3	20200001	20250000	0.4208657954259864	45	26794	63664	731
RU	3	20250001	20300000	0.402404731891787	80	4150	10313	1927
EU	3	20250001	20300000	0.3913031914893617	80	44139	112800	1680
RU	3	20300001	20350000	0.4063413208649912	61	2781	6844	2489
EU	3	20300001	20350000	0.4096196712176093	61	35283	86136	1155
RU	3	20350001	20400000	0.3916417910447761	71	3280	8375	2488
EU	3	20350001	20400000	0.3988100577032319	71	40017	100341	1260
RU	3	20400001	20450000	0.3772979282170995	28	1293	3427	857
EU	3	20400001	20450000	0.4041238145284388	28	16150	39963	105
RU	3	20450001	20500000	0.4397712599151448	46	2384	5421	1617
EU	3	20450001	20500000	0.417448923246825	46	27216	65196	630
RU	3	20500001	20550000	0.4096220974351191	53	2699	6589	1520
EU	3	20500001	20550000	0.387203033195746	53	28799	74377	1466
EU	3	20550001	20600000	0.4096782651035619	57	32814	80097	1470
RU	3	20550001	20600000	0.4249301101792468	57	2584	6081	2640
RU	3	20600001	20650000	0.3991982413035044	66	3087	7733	2365
EU	3	20600001	20650000	0.3846178610520894	66	35841	93186	1260
RU	3	20650001	20700000	0.3969059705100314	72	3284	8274	2742
EU	3	20650001	20700000	0.3991059648293653	72	40534	101562	1470
EU	3	20700001	20750000	0.4235816449827184	76	45222	106761	1995
RU	3	20700001	20750000	0.4060046189376443	76	3516	8660	2968
EU	3	20750001	20800000	0.4183092294533862	73	43039	102888	1575
RU	3	20750001	20800000	0.425485464782259	73	3703	8703	2466
RU	3	20800001	20850000	0.3662557552354077	54	2466	6733	1529
EU	3	20800001	20850000	0.3696541953088104	54	28178	76228	1046
EU	3	20850001	20900000	0.3868521022471187	55	30041	77655	1050
RU	3	20850001	20900000	0.3731812169312169	55	2257	6048	2367
RU	3	20900001	20950000	0.4217904574520413	38	1715	4066	1748
EU	3	20900001	20950000	0.4162627894453419	38	22417	53853	525
EU	3	20950001	21000000	0.410863618601016	45	26285	63975	420
RU	3	20950001	21000000	0.3913843888070692	45	2126	5432	1453
EU	3	21000001	21050000	0.4210353286295931	28	16649	39543	525
RU	3	21000001	21050000	0.4321608040201005	28	1376	3184	1100
EU	3	21050001	21100000	0.4064784248997878	24	13791	33928	416
RU	3	21050001	21100000	0.4045454545454545	24	1157	2860	812
RU	3	21100001	21150000	0.43061809250921	26	1052	2443	1535
EU	3	21100001	21150000	0.4384898459860978	26	16086	36685	521
RU	3	21150001	21200000	0.456318055203849	32	1802	3949	947
EU	3	21150001	21200000	0.4307402044666754	32	19634	45582	210
RU	3	21200001	21250000	0.3998494920356202	70	3188	7973	2737
EU	3	21200001	21250000	0.4043793415886439	70	40167	99330	840
RU	3	21250001	21300000	0.4207760086566702	58	2722	6469	2405
EU	3	21250001	21300000	0.4374473076500128	58	35802	81843	1155
RU	3	21300001	21350000	0.4310204081632653	35	2112	4900	455
EU	3	21300001	21350000	0.4298682877406282	35	21214	49350	735
EU	3	21350001	21400000	0.4328193615722416	36	21979	50781	735
RU	3	21350001	21400000	0.4197617379117028	36	1797	4281	1227
RU	3	21400001	21450000	0.4060617126163958	48	2224	5477	1867
EU	3	21400001	21450000	0.4118430989294123	48	27813	67533	1155
RU	3	21450001	21500000	0.4180213004484305	56	2983	7136	1432
EU	3	21450001	21500000	0.4235463029432879	56	33630	79401	735
EU	3	21500001	21550000	0.3906691800188501	45	24870	63660	735
RU	3	21500001	21550000	0.3868858253799929	45	2189	5658	1227
RU	3	21550001	21600000	0.4730603448275862	33	1756	3712	1337
EU	3	21550001	21600000	0.4509765961108243	33	20965	46488	735
RU	3	21600001	21650000	0.4244570349386213	36	1798	4236	1272
EU	3	21600001	21650000	0.4283697123021709	36	21843	50991	525
RU	3	21650001	21700000	0.4107615407233166	59	2794	6802	2225
EU	3	21650001	21700000	0.4015580567304705	59	33608	83694	735
EU	3	21700001	21750000	0.3899012209337996	23	12710	32598	315
RU	3	21700001	21750000	0.3952245188880969	23	1109	2806	713
EU	3	21750001	21800000	0.4079032406979965	23	13254	32493	420
RU	3	21750001	21800000	0.3942307692307692	23	1066	2704	815
EU	3	21800001	21850000	0.3967103429049345	23	12807	32283	630
RU	3	21800001	21850000	0.3811704834605598	23	749	1965	1554
EU	3	21850001	21900000	0.3617944454001567	37	18928	52317	630
RU	3	21850001	21900000	0.3702051739518287	37	1660	4484	1177
EU	3	21900001	21950000	0.4094508906254111	27	15562	38007	630
RU	3	21900001	21950000	0.3892988929889299	27	1055	2710	1421
EU	3	21950001	22000000	0.4277368460221776	38	22990	53748	630
RU	3	21950001	22000000	0.4122826823210657	38	1826	4429	1385
EU	3	22000001	22050000	0.4055481822676763	27	15584	38427	210
RU	3	22000001	22050000	0.3946666666666666	27	1184	3000	1131
EU	3	22050001	22100000	0.4223528150900257	40	23645	55984	1256
RU	3	22050001	22100000	0.4192489226349271	40	2043	4873	1247
EU	3	22100001	22150000	0.4179016946253375	58	34204	81847	1151
RU	3	22100001	22150000	0.4072948328267477	58	2546	6251	2623
RU	3	22150001	22200000	0.3701133863597901	52	2187	5909	2047
EU	3	22150001	22200000	0.3706095253763264	52	27033	72942	1470
RU	3	22200001	22250000	0.4073199527744982	49	2415	5929	1568
EU	3	22200001	22250000	0.4169116799262077	49	28927	69384	735
RU	3	22250001	22300000	0.3924353205849268	54	2791	7112	1150
EU	3	22250001	22300000	0.3813376483279396	54	28987	76014	1260
EU	3	22300001	22350000	0.4327052638554483	32	19589	45271	521
RU	3	22300001	22350000	0.4072876873347046	32	1386	3403	1493
RU	3	22350001	22400000	0.3848013816925734	25	1114	2895	930
EU	3	22350001	22400000	0.3807654004837103	25	13382	35145	630
EU	3	22400001	22450000	0.3945531022957413	50	27859	70609	941
RU	3	22400001	22450000	0.3733859397417504	50	2082	5576	2074
EU	3	22450001	22500000	0.3883171912832929	77	42339	109032	1155
RU	3	22450001	22500000	0.3874741200828157	77	3743	9660	2121
RU	3	22500001	22550000	0.4068290100582318	62	3074	7556	1930
EU	3	22500001	22550000	0.4181651001225991	62	36837	88092	630
RU	3	22550001	22600000	0.3985048150025342	70	3145	7892	2818
EU	3	22550001	22600000	0.402555910543131	70	39690	98595	1575
EU	3	22600001	22650000	0.4212543741588156	66	39124	92875	1571
RU	3	22600001	22650000	0.4325615582506431	66	3531	8163	1935
RU	3	22650001	22700000	0.3957666748707851	32	1608	4063	833
EU	3	22650001	22700000	0.3969116574988402	32	17967	45267	525
EU	3	22700001	22750000	0.4205385073022818	37	21913	52107	840
RU	3	22700001	22750000	0.4190382728164867	37	1708	4076	1585
EU	3	22750001	22800000	0.4288572773742265	42	25505	59472	630
RU	3	22750001	22800000	0.4515366430260047	42	2292	5076	1350
RU	3	22800001	22850000	0.4078974150213719	44	2004	4913	1819
EU	3	22800001	22850000	0.4037409052862017	44	25082	62124	840
RU	3	22850001	22900000	0.411068281938326	33	1493	3632	1417
EU	3	22850001	22900000	0.4198072620891412	33	19516	46488	735
EU	3	22900001	22950000	0.4185479597244303	40	23694	56610	630
RU	3	22900001	22950000	0.4200584225900681	40	2157	5135	985
EU	3	22950001	23000000	0.4028924994705152	47	26632	66102	1155
RU	3	22950001	23000000	0.3820721357850071	47	2161	5656	1535
RU	3	23000001	23050000	0.4158163265306122	45	2119	5096	1789
EU	3	23000001	23050000	0.4158968347010551	45	26607	63975	420
RU	3	23050001	23100000	0.4574731626754748	43	2216	4844	1735
EU	3	23050001	23100000	0.4403045735803985	43	26542	60281	1252
EU	3	23100001	23150000	0.4079907028933237	71	40724	99816	1785
RU	3	23100001	23150000	0.3936403508771929	71	2872	7296	3567
RU	3	23150001	23200000	0.4193039756729361	79	3723	8879	3208
EU	3	23150001	23200000	0.436564963268808	79	48849	111894	1155
EU	3	23200001	23250000	0.4012055614220345	80	45593	113640	840
RU	3	23200001	23250000	0.4072472238457043	80	3484	8555	3685
RU	3	23250001	23300000	0.4033450019447686	66	3111	7713	2385
EU	3	23250001	23300000	0.405565213658704	66	37793	93186	1260
EU	3	23300001	23350000	0.3992101956560761	91	51152	128133	2088
RU	3	23300001	23350000	0.3969359331476323	91	4275	10770	3153
EU	3	23350001	23400000	0.440600362086083	61	37722	85615	1676
RU	3	23350001	23400000	0.4314783412979805	61	2799	6487	2846
RU	3	23400001	23450000	0.4068842567196928	66	2967	7292	2806
EU	3	23400001	23450000	0.4218182606527701	66	38914	92253	2193
RU	3	23450001	23500000	0.4316465863453815	52	2687	6225	1731
EU	3	23450001	23500000	0.4316212913766355	52	31438	72837	1575
RU	3	23500001	23550000	0.4988066825775656	8	418	838	386
EU	3	23500001	23550000	0.4392087337874405	8	4707	10717	731
EU	3	23550001	23600000	0.4213348123497873	4	2279	5409	315
RU	3	23550001	23600000	0.4491803278688525	4	137	305	307
EU	3	23600001	23650000	0.4021171349426197	37	20323	50540	2407
RU	3	23600001	23650000	0.4108811748998665	37	1231	2996	2665
EU	3	23650001	23700000	0.4202553191489361	25	14814	35250	525
RU	3	23650001	23700000	0.4356666666666666	25	1307	3000	825
EU	3	23700001	23750000	0.4628543682067755	19	12392	26773	416
RU	3	23700001	23750000	0.4817073170731707	19	1027	2132	775
RU	3	23750001	23800000	0.3741626794258373	37	1564	4180	1481
EU	3	23750001	23800000	0.3857247663912271	37	19979	51796	1151
RU	3	23800001	23850000	0.3882515549412578	72	2809	7235	3781
EU	3	23800001	23850000	0.4022444187989972	72	40432	100516	2516
EU	3	23850001	23900000	0.4084927092402998	71	40817	99921	1680
RU	3	23850001	23900000	0.4028472489419007	71	3141	7797	3066
RU	3	23900001	23950000	0.3676860526780979	48	2080	5657	1687
EU	3	23900001	23950000	0.3932996244714509	48	26602	67638	1050
RU	3	23950001	24000000	0.4218677762367083	42	1825	4326	2100
EU	3	23950001	24000000	0.4149854435875172	42	24375	58737	1365
RU	3	24000001	24050000	0.416260162601626	36	1792	4305	1203
EU	3	24000001	24050000	0.3978047303763598	36	20368	51201	315
RU	3	24050001	24100000	0.4300795372378886	56	2974	6915	1653
EU	3	24050001	24100000	0.4253255784549247	56	33639	79090	1046
EU	3	24100001	24150000	0.4139804524201418	49	28421	68653	1466
RU	3	24100001	24150000	0.3870066363953894	49	2216	5726	1771
EU	3	24150001	24200000	0.4196450478449333	26	15393	36681	525
RU	3	24150001	24200000	0.4235110938108213	26	1088	2569	1409
EU	3	24200001	24250000	0.4061604584527221	30	17010	41880	1050
RU	3	24200001	24250000	0.3851044504995459	30	1272	3303	1287
RU	3	24250001	24300000	0.3941695750359269	43	1920	4871	1708
EU	3	24250001	24300000	0.386439164723972	43	23373	60483	1050
RU	3	24300001	24350000	0.393993993993994	61	2624	6660	2673
EU	3	24300001	24350000	0.410376370365198	61	35262	85926	1365
RU	3	24350001	24400000	0.3652548725637181	50	1949	5336	2314
EU	3	24350001	24400000	0.3895437369578704	50	27628	70924	626
EU	3	24400001	24450000	0.4425130030112236	31	19398	43836	525
RU	3	24400001	24450000	0.4188355245505769	31	1561	3727	1016
EU	3	24450001	24500000	0.4080680517565811	73	42071	103098	1365
RU	3	24450001	24500000	0.4076155522422296	73	3554	8719	2450
EU	3	24500001	24550000	0.3910637383770292	70	38230	97759	2411
RU	3	24500001	24550000	0.3898926089703095	70	3086	7915	2795
